Date;Hang Seng
Apr 12 2018;30831,28
Apr 13 2018;30808,38
Apr 16 2018;30315,59
Apr 17 2018;30062,75
Apr 18 2018;30284,25
Apr 19 2018;30708,44
Apr 20 2018;30418,33
Apr 23 2018;30254,40
Apr 24 2018;30636,24
Apr 25 2018;30328,15
Apr 26 2018;30007,68
Apr 27 2018;30280,67
Apr 30 2018;30808,45
May 02 2018;30723,88
May 03 2018;30313,37
May 04 2018;29926,50
May 07 2018;29994,26
May 08 2018;30402,81
May 09 2018;30536,14
May 10 2018;30809,22
May 11 2018;31122,06
May 14 2018;31541,08
May 15 2018;31152,03
May 16 2018;31110,20
May 17 2018;30942,15
May 18 2018;31047,91
May 21 2018;31234,35
May 23 2018;30665,64
May 24 2018;30760,41
May 25 2018;30588,04
May 28 2018;30792,26
May 29 2018;30484,58
May 30 2018;30056,79
May 31 2018;30468,56
Jun 01 2018;30492,91
Jun 04 2018;30997,98
Jun 05 2018;31093,45
Jun 06 2018;31259,10
Jun 07 2018;31512,63
Jun 08 2018;30958,21
Jun 11 2018;31063,70
Jun 12 2018;31103,06
Jun 13 2018;30725,15
Jun 14 2018;30440,17
Jun 15 2018;30309,49
Jun 19 2018;29468,15
Jun 20 2018;29696,17
Jun 21 2018;29296,05
Jun 22 2018;29338,70
Jun 25 2018;28961,39
Jun 26 2018;28881,40
Jun 27 2018;28356,26
Jun 28 2018;28497,32
Jun 29 2018;28955,11
Jul 03 2018;28545,57
Jul 04 2018;28241,67
Jul 05 2018;28182,09
Jul 06 2018;28315,62
Jul 09 2018;28688,50
Jul 10 2018;28682,25
Jul 11 2018;28311,69
Jul 12 2018;28480,83
Jul 13 2018;28525,44
Jul 16 2018;28539,66
Jul 17 2018;28181,68
Jul 18 2018;28117,42
Jul 19 2018;28010,86
Jul 20 2018;28224,48
Jul 23 2018;28256,12
Jul 24 2018;28662,57
Jul 25 2018;28920,90
Jul 26 2018;28781,14
Jul 27 2018;28804,28
Jul 30 2018;28733,13
Jul 31 2018;28583,01
Aug 01 2018;28340,74
Aug 02 2018;27714,56
Aug 03 2018;27676,32
Aug 06 2018;27819,56
Aug 07 2018;28248,88
Aug 08 2018;28359,14
Aug 09 2018;28607,30
Aug 10 2018;28366,62
Aug 13 2018;27936,57
Aug 14 2018;27752,93
Aug 15 2018;27323,59
Aug 16 2018;27100,06
Aug 17 2018;27213,41
Aug 20 2018;27598,02
Aug 21 2018;27752,79
Aug 22 2018;27927,58
Aug 23 2018;27790,46
Aug 24 2018;27671,87
Aug 27 2018;28271,27
Aug 28 2018;28351,62
Aug 29 2018;28416,44
Aug 30 2018;28164,05
Aug 31 2018;27888,55
Sep 03 2018;27712,54
Sep 04 2018;27973,34
Sep 05 2018;27243,85
Sep 06 2018;26974,82
Sep 07 2018;26973,47
Sep 10 2018;26613,42
Sep 11 2018;26422,55
Sep 12 2018;26345,04
Sep 13 2018;27014,49
Sep 14 2018;27286,41
Sep 17 2018;26932,85
Sep 18 2018;27084,66
Sep 19 2018;27407,37
Sep 20 2018;27477,67
Sep 21 2018;27953,58
Sep 24 2018;27499,39
Sep 26 2018;27816,87
Sep 27 2018;27715,67
Sep 28 2018;27788,52
Oct 02 2018;27126,38
Oct 03 2018;27091,26
Oct 04 2018;26623,87
Oct 05 2018;26572,57
Oct 08 2018;26202,57
Oct 09 2018;26172,91
Oct 10 2018;26193,07
Oct 11 2018;25266,37
Oct 12 2018;25801,49
Oct 15 2018;25445,06
Oct 16 2018;25462,26
Oct 18 2018;25454,55
Oct 19 2018;25561,40
Oct 22 2018;26153,15
Oct 23 2018;25346,55
Oct 24 2018;25249,78
Oct 25 2018;24994,46
Oct 26 2018;24717,63
Oct 29 2018;24812,04
Oct 30 2018;24585,53
Oct 31 2018;24979,69
Nov 01 2018;25416,00
Nov 02 2018;26486,35
Nov 05 2018;25934,39
Nov 06 2018;26120,96
Nov 07 2018;26147,69
Nov 08 2018;26227,72
Nov 09 2018;25601,92
Nov 12 2018;25633,18
Nov 13 2018;25792,87
Nov 14 2018;25654,43
Nov 15 2018;26103,34
Nov 16 2018;26183,53
Nov 19 2018;26372,00
Nov 20 2018;25840,34
Nov 21 2018;25971,47
Nov 22 2018;26019,41
Nov 23 2018;25927,68
Nov 26 2018;26376,18
Nov 27 2018;26331,96
Nov 28 2018;26682,56
Nov 29 2018;26451,03
Nov 30 2018;26506,75
Dec 03 2018;27182,04
Dec 04 2018;27260,44
Dec 05 2018;26819,68
Dec 06 2018;26156,38
Dec 07 2018;26063,76
Dec 10 2018;25752,38
Dec 11 2018;25771,67
Dec 12 2018;26186,71
Dec 13 2018;26524,35
Dec 14 2018;26094,79
Dec 17 2018;26087,98
Dec 18 2018;25814,25
Dec 19 2018;25865,39
Dec 20 2018;25623,53
Dec 21 2018;25753,42
Dec 24 2018;25651,38
Dec 27 2018;25478,88
Dec 28 2018;25504,20
Dec 31 2018;25845,70
Jan 02 2019;25130,35
Jan 03 2019;25064,36
Jan 04 2019;25626,03
Jan 07 2019;25835,70
Jan 08 2019;25875,45
Jan 09 2019;26462,32
Jan 10 2019;26521,43
Jan 11 2019;26667,27
Jan 14 2019;26298,33
Jan 15 2019;26830,29
Jan 16 2019;26902,10
Jan 17 2019;26755,63
Jan 18 2019;27090,81
Jan 21 2019;27196,54
Jan 22 2019;27005,45
Jan 23 2019;27008,20
Jan 24 2019;27120,98
Jan 25 2019;27569,19
Jan 28 2019;27576,96
Jan 29 2019;27531,68
Jan 30 2019;27642,85
Jan 31 2019;27942,47
Feb 01 2019;27930,74
Feb 04 2019;27990,21
Feb 08 2019;27946,32
Feb 11 2019;28143,84
Feb 12 2019;28171,33
Feb 13 2019;28497,59
Feb 14 2019;28432,05
Feb 15 2019;27900,84
Feb 18 2019;28347,01
Feb 19 2019;28228,13
Feb 20 2019;28514,05
Feb 21 2019;28629,92
Feb 22 2019;28816,30
Feb 25 2019;28959,30
Feb 26 2019;28772,06
Feb 27 2019;28757,44
Feb 28 2019;28633,18
Mar 01 2019;28812,17
Mar 04 2019;28959,59
Mar 05 2019;28961,60
Mar 06 2019;29037,60
Mar 07 2019;28779,45
Mar 08 2019;28228,42
Mar 11 2019;28503,30
Mar 12 2019;28920,87
Mar 13 2019;28807,45
Mar 14 2019;28851,39
Mar 15 2019;29012,26
Mar 18 2019;29409,01
Mar 19 2019;29466,28
Mar 20 2019;29320,97
Mar 21 2019;29071,56
Mar 22 2019;29113,36
Mar 25 2019;28523,35
Mar 26 2019;28566,91
Mar 27 2019;28728,25
Mar 28 2019;28775,21
Mar 29 2019;29051,36
Apr 01 2019;29562,02
Apr 02 2019;29624,67
Apr 03 2019;29986,39
Apr 04 2019;29936,32
Apr 08 2019;30077,15
Apr 09 2019;30157,49
Apr 10 2019;30119,56
Apr 11 2019;29839,45
Apr 12 2019;29909,76
Apr 15 2019;29810,72
Apr 16 2019;30129,87
Apr 17 2019;30124,68
Apr 18 2019;29963,26
Apr 23 2019;29963,24
Apr 24 2019;29805,83
Apr 25 2019;29549,80
Apr 26 2019;29605,01
Apr 29 2019;29892,81
Apr 30 2019;29699,11
May 02 2019;29944,18
May 03 2019;30081,55
May 06 2019;29209,82
May 07 2019;29363,02
May 08 2019;29003,20
May 09 2019;28311,07
May 10 2019;28550,24
May 14 2019;28122,02
May 15 2019;28268,71
May 16 2019;28275,07
May 17 2019;27946,46
May 20 2019;27787,61
May 21 2019;27657,24
May 22 2019;27705,94
May 23 2019;27267,13
May 24 2019;27353,93
May 27 2019;27288,09
May 28 2019;27390,81
May 29 2019;27235,71
May 30 2019;27114,88
May 31 2019;26901,09
Jun 03 2019;26893,86
Jun 04 2019;26761,52
Jun 05 2019;26895,44
Jun 06 2019;26965,28
Jun 10 2019;27578,64
Jun 11 2019;27789,34
Jun 12 2019;27308,46
Jun 13 2019;27294,71
Jun 14 2019;27118,35
Jun 17 2019;27227,16
Jun 18 2019;27498,77
Jun 19 2019;28202,14
Jun 20 2019;28550,43
Jun 21 2019;28473,71
Jun 24 2019;28513,00
Jun 25 2019;28185,98
Jun 26 2019;28221,98
Jun 27 2019;28621,42
Jun 28 2019;28542,62
Jul 02 2019;28875,56
Jul 03 2019;28855,14
Jul 04 2019;28795,77
Jul 05 2019;28774,83
Jul 08 2019;28331,69
Jul 09 2019;28116,28
Jul 10 2019;28204,69
Jul 11 2019;28431,80
Jul 12 2019;28471,62
Jul 15 2019;28554,88
Jul 16 2019;28619,62
Jul 17 2019;28593,17
Jul 18 2019;28461,66
Jul 19 2019;28765,40
Jul 22 2019;28371,26
Jul 23 2019;28466,48
Jul 24 2019;28524,04
Jul 25 2019;28594,30
Jul 26 2019;28397,74
Jul 29 2019;28106,41
Jul 30 2019;28146,50
Jul 31 2019;27777,75
Aug 01 2019;27565,70
Aug 02 2019;26918,58
Aug 05 2019;26151,32
Aug 06 2019;25976,24
Aug 07 2019;25997,03
Aug 08 2019;26120,77
Aug 09 2019;25939,30
Aug 12 2019;25824,72
Aug 13 2019;25281,30
Aug 14 2019;25302,28
Aug 15 2019;25495,46
Aug 16 2019;25734,22
Aug 19 2019;26291,84
Aug 20 2019;26231,54
Aug 21 2019;26270,04
Aug 22 2019;26048,72
Aug 23 2019;26179,33
Aug 26 2019;25680,33
Aug 27 2019;25664,07
Aug 28 2019;25615,48
Aug 29 2019;25703,50
Aug 30 2019;25724,73
Sep 02 2019;25626,55
Sep 03 2019;25527,85
Sep 04 2019;26523,23
Sep 05 2019;26515,53
Sep 06 2019;26690,76
Sep 09 2019;26681,40
Sep 10 2019;26683,68
Sep 11 2019;27159,06
Sep 12 2019;27087,63
Sep 13 2019;27352,69
Sep 16 2019;27124,55
Sep 17 2019;26790,24
Sep 18 2019;26754,12
Sep 19 2019;26468,95
Sep 20 2019;26435,67
Sep 23 2019;26222,40
Sep 24 2019;26281,00
Sep 25 2019;25945,35
Sep 26 2019;26041,93
Sep 27 2019;25954,81
Sep 30 2019;26092,27
Oct 02 2019;26042,69
Oct 03 2019;26110,31
Oct 04 2019;25821,03
Oct 08 2019;25893,40
Oct 09 2019;25682,81
Oct 10 2019;25707,93
Oct 11 2019;26308,44
Oct 14 2019;26521,85
Oct 15 2019;26503,93
Oct 16 2019;26664,28
Oct 17 2019;26848,49
Oct 18 2019;26719,58
Oct 21 2019;26725,68
Oct 22 2019;26786,20
Oct 23 2019;26566,73
Oct 24 2019;26797,95
Oct 25 2019;26667,39
Oct 28 2019;26891,26
Oct 29 2019;26786,76
Oct 30 2019;26667,71
Oct 31 2019;26906,72
Nov 01 2019;27100,76
Nov 04 2019;27547,30
Nov 05 2019;27683,40
Nov 06 2019;27688,64
Nov 07 2019;27847,23
Nov 08 2019;27651,14
Nov 11 2019;26926,55
Nov 12 2019;27065,28
Nov 13 2019;26571,46
Nov 14 2019;26323,69
Nov 15 2019;26326,66
Nov 18 2019;26681,09
Nov 19 2019;27093,80
Nov 20 2019;26889,61
Nov 21 2019;26466,88
Nov 22 2019;26595,08
Nov 25 2019;26993,04
Nov 26 2019;26913,92
Nov 27 2019;26954,00
Nov 28 2019;26893,73
Nov 29 2019;26346,49
Dec 02 2019;26444,72
Dec 03 2019;26391,30
Dec 04 2019;26062,56
Dec 05 2019;26217,04
Dec 06 2019;26498,37
Dec 09 2019;26494,73
Dec 10 2019;26436,62
Dec 11 2019;26645,43
Dec 12 2019;26994,14
Dec 13 2019;27687,76
Dec 16 2019;27508,09
Dec 17 2019;27843,71
Dec 18 2019;27884,21
Dec 19 2019;27800,49
Dec 20 2019;27871,35
Dec 23 2019;27906,41
Dec 24 2019;27864,21
Dec 27 2019;28225,42
Dec 30 2019;28319,39
Dec 31 2019;28189,75
Jan 02 2020;28543,52
Jan 03 2020;28451,50
Jan 06 2020;28226,19
Jan 07 2020;28322,06
Jan 08 2020;28087,92
Jan 09 2020;28561,00
Jan 10 2020;28638,20
Jan 13 2020;28954,94
Jan 14 2020;28885,14
Jan 15 2020;28773,59
Jan 16 2020;28883,04
Jan 17 2020;29056,42
Jan 20 2020;28795,91
Jan 21 2020;27985,33
Jan 22 2020;28341,04
Jan 23 2020;27909,12
Jan 24 2020;27949,64
Jan 29 2020;27160,63
Jan 30 2020;26449,13
Jan 31 2020;26312,63
Feb 03 2020;26356,98
Feb 04 2020;26675,98
Feb 05 2020;26786,74
Feb 06 2020;27493,70
Feb 07 2020;27404,27
Feb 10 2020;27241,34
Feb 11 2020;27583,88
Feb 12 2020;27823,66
Feb 13 2020;27730,00
Feb 14 2020;27815,60
Feb 17 2020;27959,60
Feb 18 2020;27530,20
Feb 19 2020;27655,81
Feb 20 2020;27609,16
Feb 21 2020;27308,81
Feb 24 2020;26820,88
Feb 25 2020;26893,23
Feb 26 2020;26696,49
Feb 27 2020;26778,62
Feb 28 2020;26129,93
Mar 02 2020;26291,68
Mar 03 2020;26284,82
Mar 04 2020;26222,07
Mar 05 2020;26767,87
Mar 06 2020;26146,67
Mar 09 2020;25040,46
Mar 10 2020;25392,51
Mar 11 2020;25231,61
Mar 12 2020;24309,07
Mar 13 2020;24032,91
Mar 16 2020;23063,57
Mar 17 2020;23263,73
Mar 18 2020;22291,82
Mar 19 2020;21709,13
Mar 20 2020;22805,07
Mar 23 2020;21696,13
Mar 24 2020;22663,49
Mar 25 2020;23527,19
Mar 26 2020;23352,34
Mar 27 2020;23484,28
Mar 30 2020;23175,11
Mar 31 2020;23603,48
Apr 01 2020;23085,79
Apr 02 2020;23280,06
Apr 03 2020;23236,11
Apr 06 2020;23749,12
Apr 07 2020;24253,29
Apr 08 2020;23970,37
Apr 09 2020;24300,33
Apr 14 2020;24435,40
Apr 15 2020;24145,34
Apr 16 2020;24006,45
Apr 17 2020;24380,00
Apr 20 2020;24330,02
Apr 21 2020;23793,55
Apr 22 2020;23893,36
Apr 23 2020;23977,32
Apr 24 2020;23831,33
Apr 27 2020;24280,14
Apr 28 2020;24575,96
Apr 29 2020;24643,59
May 04 2020;23613,80
May 05 2020;23868,66
May 06 2020;24137,48
May 07 2020;23980,63
May 08 2020;24230,17
May 11 2020;24602,06
May 12 2020;24245,68
May 13 2020;24180,30
May 14 2020;23829,74
May 15 2020;23797,47
May 18 2020;23934,77
May 19 2020;24388,13
May 20 2020;24399,95
May 21 2020;24280,03
May 22 2020;22930,14
May 25 2020;22952,24
May 26 2020;23384,66
May 27 2020;23301,36
May 28 2020;23132,76
May 29 2020;22961,47
Jun 01 2020;23732,52
Jun 02 2020;23995,94
Jun 03 2020;24325,62
Jun 04 2020;24366,30
Jun 05 2020;24770,41
Jun 08 2020;24776,77
Jun 09 2020;25057,22
Jun 10 2020;25049,73
Jun 11 2020;24469,00
Jun 12 2020;24301,38
Jun 15 2020;23776,95
Jun 16 2020;24344,09
Jun 17 2020;24481,41
Jun 18 2020;24464,94
Jun 19 2020;24643,89
Jun 22 2020;24511,34
Jun 23 2020;24907,34
Jun 24 2020;24781,58
Jun 26 2020;24549,99
Jun 29 2020;24301,28
Jun 30 2020;24427,19
Jul 02 2020;25124,19
Jul 03 2020;25373,12
Jul 06 2020;26339,16
Jul 07 2020;25975,66
Jul 08 2020;26129,18
Jul 09 2020;26210,16
Jul 10 2020;25727,41
Jul 13 2020;25772,12
Jul 14 2020;25477,89
Jul 15 2020;25481,58
Jul 16 2020;24970,69
Jul 17 2020;25089,17
Jul 20 2020;25057,99
Jul 21 2020;25635,66
Jul 22 2020;25057,94
Jul 23 2020;25263,00
Jul 24 2020;24705,33
Jul 27 2020;24603,26
Jul 28 2020;24772,76
Jul 29 2020;24883,14
Jul 30 2020;24710,59
Jul 31 2020;24595,35
Aug 03 2020;24458,13
Aug 04 2020;24946,63
Aug 05 2020;25102,54
Aug 06 2020;24930,58
Aug 07 2020;24531,62
Aug 10 2020;24377,43
Aug 11 2020;24890,68
Aug 12 2020;25244,02
Aug 13 2020;25230,67
Aug 14 2020;25183,01
Aug 17 2020;25347,34
Aug 18 2020;25367,38
Aug 19 2020;25178,91
Aug 20 2020;24791,39
Aug 21 2020;25113,84
Aug 24 2020;25551,58
Aug 25 2020;25486,22
Aug 26 2020;25491,79
Aug 27 2020;25281,15
Aug 28 2020;25422,06
Aug 31 2020;25177,05
Sep 01 2020;25184,85
Sep 02 2020;25120,09
Sep 03 2020;25007,60
Sep 04 2020;24695,45
Sep 07 2020;24589,65
Sep 08 2020;24624,34
Sep 09 2020;24468,93
Sep 10 2020;24313,54
Sep 11 2020;24503,31
Sep 14 2020;24640,28
Sep 15 2020;24732,76
Sep 16 2020;24725,63
Sep 17 2020;24340,85
Sep 18 2020;24455,41
Sep 21 2020;23950,69
Sep 22 2020;23716,85
Sep 23 2020;23742,51
Sep 24 2020;23311,07
Sep 25 2020;23235,42
Sep 28 2020;23476,05
Sep 29 2020;23275,53
Sep 30 2020;23459,05
Oct 05 2020;23767,78
Oct 06 2020;23980,65
Oct 07 2020;24242,86
Oct 08 2020;24193,35
Oct 09 2020;24119,13
Oct 12 2020;24649,68
Oct 13 2020;24597,50
Oct 14 2020;24667,09
Oct 15 2020;24158,54
Oct 16 2020;24386,79
