Date;Nikkei 225
Mar 05 2008;12972,06
Mar 04 2008;12992,28
Mar 03 2008;12992,18
Feb 29 2008;13603,02
Feb 28 2008;13925,51
Feb 27 2008;14031,3
Feb 26 2008;13824,72
Feb 25 2008;13914,57
Feb 22 2008;13500,46
Feb 21 2008;13688,28
Feb 20 2008;13310,37
Feb 19 2008;13757,91
Feb 15 2008;13622,56
Feb 14 2008;13626,45
Feb 13 2008;13068,3
Feb 12 2008;13021,96
Feb 08 2008;13017,24
Feb 07 2008;13207,15
Feb 06 2008;13099,24
Feb 05 2008;13745,5
Feb 04 2008;13859,7
Feb 01 2008;13497,16
Jan 31 2008;13592,47
Jan 30 2008;13345,03
Jan 29 2008;13478,86
Jan 28 2008;13087,91
Jan 25 2008;13629,16
Jan 24 2008;13092,78
Jan 23 2008;12829,06
Jan 22 2008;12573,05
Jan 21 2008;13325,94
Jan 18 2008;13861,29
Jan 17 2008;13783,45
Jan 16 2008;13504,51
Jan 15 2008;13972,63
Jan 11 2008;14110,79
Jan 10 2008;14388,11
Jan 09 2008;14599,16
Jan 08 2008;14528,67
Jan 07 2008;14500,55
Jan 04 2008;14691,41
Dec 28 2007;15307,78
Dec 27 2007;15564,69
Dec 26 2007;15653,54
Dec 25 2007;15552,59
Dec 21 2007;15257
Dec 20 2007;15031,6
Dec 19 2007;15030,51
Dec 18 2007;15207,86
Dec 17 2007;15249,79
Dec 14 2007;15514,51
Dec 13 2007;15536,52
Dec 12 2007;15932,26
Dec 11 2007;16044,72
Dec 10 2007;15924,39
Dec 07 2007;15956,37
Dec 06 2007;15874,08
Dec 05 2007;15608,88
Dec 04 2007;15480,19
Dec 03 2007;15628,97
Nov 30 2007;15680,67
Nov 29 2007;15513,74
Nov 28 2007;15153,78
Nov 27 2007;15222,85
Nov 26 2007;15135,21
Nov 22 2007;14888,77
Nov 21 2007;14837,66
Nov 20 2007;15211,52
Nov 19 2007;15042,56
Nov 16 2007;15154,61
Nov 15 2007;15396,3
Nov 14 2007;15499,56
Nov 13 2007;15126,63
Nov 12 2007;15197,09
Nov 09 2007;15583,42
Nov 08 2007;15771,57
Nov 07 2007;16096,68
Nov 06 2007;16249,63
Nov 05 2007;16268,92
Nov 02 2007;16517,48
Nov 01 2007;16870,4
Oct 31 2007;16737,63
Oct 30 2007;16651,01
Oct 29 2007;16698,08
Oct 26 2007;16505,63
Oct 25 2007;16284,17
Oct 24 2007;16358,39
Oct 23 2007;16450,58
Oct 22 2007;16438,47
Oct 19 2007;16814,37
Oct 18 2007;17106,09
Oct 17 2007;16955,31
Oct 16 2007;17137,92
Oct 15 2007;17358,15
Oct 12 2007;17331,17
Oct 11 2007;17458,98
Oct 10 2007;17177,89
Oct 09 2007;17159,9
Oct 05 2007;17065,04
Oct 04 2007;17092,49
Oct 03 2007;17199,89
Oct 02 2007;17046,78
Oct 01 2007;16845,96
Sep 28 2007;16785,69
Sep 27 2007;16832,22
Sep 26 2007;16435,74
Sep 25 2007;16401,73
Sep 21 2007;16312,61
Sep 20 2007;16413,79
Sep 19 2007;16381,54
Sep 18 2007;15801,8
Sep 14 2007;16127,42
Sep 13 2007;15821,19
Sep 12 2007;15797,6
Sep 11 2007;15877,67
Sep 10 2007;15764,97
Sep 07 2007;16122,16
Sep 06 2007;16257
Sep 05 2007;16158,45
Sep 04 2007;16420,47
Sep 03 2007;16524,93
Aug 31 2007;16569,09
Aug 30 2007;16153,82
Aug 29 2007;16012,83
Aug 28 2007;16287,49
Aug 27 2007;16301,39
Aug 24 2007;16248,97
Aug 23 2007;16316,32
Aug 22 2007;15900,64
Aug 21 2007;15901,34
Aug 20 2007;15732,48
Aug 17 2007;15273,68
Aug 16 2007;16148,49
Aug 15 2007;16475,61
Aug 14 2007;16844,61
Aug 13 2007;16800,05
Aug 10 2007;16764,09
Aug 09 2007;17170,6
Aug 08 2007;17029,28
Aug 07 2007;16921,77
Aug 06 2007;16914,46
Aug 03 2007;16979,86
Aug 02 2007;16984,11
Aug 01 2007;16870,98
Jul 31 2007;17248,89
Jul 30 2007;17289,3
Jul 27 2007;17283,81
Jul 26 2007;17702,09
Jul 25 2007;17858,42
Jul 24 2007;18002,03
Jul 23 2007;17963,64
Jul 20 2007;18157,93
Jul 19 2007;18116,57
Jul 18 2007;18015,58
Jul 17 2007;18217,27
Jul 13 2007;18238,95
Jul 12 2007;17984,14
Jul 11 2007;18049,51
Jul 10 2007;18252,67
Jul 09 2007;18261,98
Jul 06 2007;18140,94
Jul 05 2007;18221,48
Jul 04 2007;18168,72
Jul 03 2007;18149,9
Jul 02 2007;18146,3
Jun 29 2007;18138,36
Jun 28 2007;17932,27
Jun 27 2007;17849,28
Jun 26 2007;18066,11
Jun 25 2007;18087,48
Jun 22 2007;18188,63
Jun 21 2007;18240,3
Jun 20 2007;18211,68
Jun 19 2007;18163,61
Jun 18 2007;18149,52
Jun 15 2007;17971,49
Jun 14 2007;17842,29
Jun 13 2007;17732,77
Jun 12 2007;17760,91
Jun 11 2007;17834,48
Jun 08 2007;17779,09
Jun 07 2007;18053,38
Jun 06 2007;18040,93
Jun 05 2007;18053,81
Jun 04 2007;17973,42
Jun 01 2007;17958,88
May 31 2007;17875,75
May 30 2007;17588,26
May 29 2007;17672,56
May 28 2007;17587,59
May 25 2007;17481,21
May 24 2007;17696,97
May 23 2007;17705,12
May 22 2007;17680,05
May 21 2007;17556,87
May 18 2007;17399,58
May 17 2007;17498,6
May 16 2007;17529
May 15 2007;17512,98
May 14 2007;17677,94
May 11 2007;17553,72
May 10 2007;17736,96
May 09 2007;17748,12
May 08 2007;17656,84
May 07 2007;17669,83
May 02 2007;17394,92
May 01 2007;17274,98
Apr 27 2007;17400,41
Apr 26 2007;17429,17
Apr 25 2007;17236,16
Apr 24 2007;17451,77
Apr 23 2007;17455,37
Apr 20 2007;17452,62
Apr 19 2007;17371,97
Apr 18 2007;17667,33
Apr 17 2007;17527,45
Apr 16 2007;17628,3
Apr 13 2007;17363,95
Apr 12 2007;17540,42
Apr 11 2007;17670,07
Apr 10 2007;17664,69
Apr 09 2007;17743,76
Apr 06 2007;17484,78
Apr 05 2007;17491,42
Apr 04 2007;17544,09
Apr 03 2007;17244,05
Apr 02 2007;17028,41
Mar 30 2007;17287,65
Mar 29 2007;17263,94
Mar 28 2007;17254,73
Mar 27 2007;17365,05
Mar 26 2007;17521,96
Mar 23 2007;17480,61
Mar 22 2007;17419,2
Mar 20 2007;17163,2
Mar 19 2007;17009,55
Mar 16 2007;16744,15
Mar 15 2007;16860,39
Mar 14 2007;16676,89
Mar 13 2007;17178,84
Mar 12 2007;17292,39
Mar 09 2007;17164,04
Mar 08 2007;17090,31
Mar 07 2007;16764,62
Mar 06 2007;16844,5
Mar 05 2007;16642,25
Mar 02 2007;17217,93
Mar 01 2007;17453,51
Feb 28 2007;17604,12
Feb 27 2007;18119,92
Feb 26 2007;18215,35
Feb 23 2007;18188,42
Feb 22 2007;18108,79
Feb 21 2007;17913,21
Feb 20 2007;17939,12
Feb 19 2007;17940,09
Feb 16 2007;17875,65
Feb 15 2007;17897,23
Feb 14 2007;17752,64
Feb 13 2007;17621,45
Feb 09 2007;17504,33
Feb 08 2007;17292,48
Feb 07 2007;17292,32
Feb 06 2007;17406,86
Feb 05 2007;17344,8
Feb 02 2007;17547,11
Feb 01 2007;17519,5
Jan 31 2007;17383,42
Jan 30 2007;17490,19
Jan 29 2007;17470,46
Jan 26 2007;17421,93
Jan 25 2007;17458,3
Jan 24 2007;17507,4
Jan 23 2007;17408,57
Jan 22 2007;17424,18
Jan 19 2007;17310,44
Jan 18 2007;17370,93
Jan 17 2007;17261,35
Jan 16 2007;17202,46
Jan 15 2007;17209,92
Jan 12 2007;17057,01
Jan 11 2007;16838,17
Jan 10 2007;16942,4
Jan 09 2007;17237,77
Jan 05 2007;17091,59
Jan 04 2007;17353,67
Dec 29 2006;17225,83
Dec 28 2006;17224,81
Dec 27 2006;17248,63
Dec 26 2006;17169,19
Dec 25 2006;17092,89
Dec 22 2006;17104,96
Dec 21 2006;17047,83
Dec 20 2006;17011,04
Dec 19 2006;16776,88
Dec 18 2006;16962,11
Dec 15 2006;16914,31
Dec 14 2006;16829,2
Dec 13 2006;16692,93
Dec 12 2006;16637,78
Dec 11 2006;16527,99
Dec 08 2006;16417,82
Dec 07 2006;16473,36
Dec 06 2006;16371,28
Dec 05 2006;16265,76
Dec 04 2006;16303,59
Dec 01 2006;16321,78
Nov 30 2006;16274,33
Nov 29 2006;16076,2
Nov 28 2006;15855,26
Nov 27 2006;15885,38
Nov 24 2006;15734,6
Nov 22 2006;15914,23
Nov 21 2006;15734,14
Nov 20 2006;15725,94
Nov 17 2006;16091,73
Nov 16 2006;16163,87
Nov 15 2006;16243,47
Nov 14 2006;16289,55
Nov 13 2006;16022,49
Nov 10 2006;16112,43
Nov 09 2006;16198,57
Nov 08 2006;16215,74
Nov 07 2006;16393,41
Nov 06 2006;16364,76
Nov 02 2006;16350,02
Nov 01 2006;16375,26
Oct 31 2006;16399,39
Oct 30 2006;16351,85
Oct 27 2006;16669,07
Oct 26 2006;16811,6
Oct 25 2006;16699,3
Oct 24 2006;16780,47
Oct 23 2006;16788,82
Oct 20 2006;16651,63
Oct 19 2006;16551,36
Oct 18 2006;16653
Oct 17 2006;16611,59
Oct 16 2006;16692,76
Oct 13 2006;16536,54
Oct 12 2006;16368,81
Oct 11 2006;16400,57
Oct 10 2006;16477,25
Oct 06 2006;16436,06
Oct 05 2006;16449,33
Oct 04 2006;16082,55
Oct 03 2006;16242,09
Oct 02 2006;16254,29
Sep 29 2006;16127,58
Sep 28 2006;16024,85
Sep 27 2006;15947,87
Sep 26 2006;15557,45
Sep 25 2006;15633,81
Sep 22 2006;15634,67
Sep 21 2006;15834,23
Sep 20 2006;15718,67
Sep 19 2006;15874,28
Sep 15 2006;15866,93
Sep 14 2006;15942,39
Sep 13 2006;15750,05
Sep 12 2006;15719,34
Sep 11 2006;15794,38
Sep 08 2006;16080,46
Sep 07 2006;16012,41
Sep 06 2006;16284,09
Sep 05 2006;16385,96
Sep 04 2006;16358,07
Sep 01 2006;16134,25
Aug 31 2006;16140,76
Aug 30 2006;15872,02
Aug 29 2006;15890,56
Aug 28 2006;15762,59
Aug 25 2006;15938,66
Aug 24 2006;15960,62
Aug 23 2006;16163,03
Aug 22 2006;16181,17
Aug 21 2006;15969,04
Aug 18 2006;16105,98
Aug 17 2006;16020,84
Aug 16 2006;16071,36
Aug 15 2006;15816,19
Aug 14 2006;15857,11
Aug 11 2006;15565,02
Aug 10 2006;15630,91
Aug 09 2006;15656,59
Aug 08 2006;15464,66
Aug 07 2006;15154,06
Aug 04 2006;15499,18
Aug 03 2006;15470,37
Aug 02 2006;15464,29
Aug 01 2006;15440,91
Jul 31 2006;15456,81
Jul 28 2006;15342,87
Jul 27 2006;15179,78
Jul 26 2006;14884,07
Jul 25 2006;15005,24
Jul 24 2006;14794,5
Jul 21 2006;14821,26
Jul 20 2006;14946,84
Jul 19 2006;14500,26
Jul 18 2006;14437,24
Jul 14 2006;14845,24
Jul 13 2006;15097,95
Jul 12 2006;15249,32
Jul 11 2006;15473,82
Jul 10 2006;15552,81
Jul 07 2006;15307,61
Jul 06 2006;15321,4
Jul 05 2006;15523,94
Jul 04 2006;15638,5
Jul 03 2006;15571,62
Jun 30 2006;15505,18
Jun 29 2006;15121,15
Jun 28 2006;14886,11
Jun 27 2006;15171,81
Jun 26 2006;15152,4
Jun 23 2006;15124,04
Jun 22 2006;15135,69
Jun 21 2006;14644,26
Jun 20 2006;14648,41
Jun 19 2006;14860,35
Jun 16 2006;14879,34
Jun 15 2006;14470,76
Jun 14 2006;14309,56
Jun 13 2006;14218,6
Jun 12 2006;14833,01
Jun 09 2006;14750,84
Jun 08 2006;14633,03
Jun 07 2006;15096,01
Jun 06 2006;15384,86
Jun 05 2006;15668,31
Jun 02 2006;15789,31
Jun 01 2006;15503,74
May 31 2006;15467,33
May 30 2006;15859,45
May 29 2006;15915,68
May 26 2006;15970,76
May 25 2006;15693,75
May 24 2006;15907,2
May 23 2006;15599,2
May 22 2006;15857,87
May 19 2006;16155,45
May 18 2006;16087,18
May 17 2006;16307,67
May 16 2006;16158,42
May 15 2006;16486,91
May 12 2006;16601,78
May 11 2006;16862,14
May 10 2006;16951,93
May 09 2006;17190,91
May 08 2006;17291,67
May 02 2006;17153,77
May 01 2006;16925,71
Apr 28 2006;16906,23
Apr 27 2006;17114,54
Apr 26 2006;17055,93
Apr 25 2006;16970,29
Apr 24 2006;16914,4
Apr 21 2006;17403,96
Apr 20 2006;17317,53
Apr 19 2006;17350,12
Apr 18 2006;17232,86
Apr 17 2006;17000,36
Apr 14 2006;17233,82
Apr 13 2006;17199,15
Apr 12 2006;17162,55
Apr 11 2006;17418,13
Apr 10 2006;17456,58
Apr 07 2006;17563,37
Apr 06 2006;17489,33
Apr 05 2006;17243,98
Apr 04 2006;17292,91
Apr 03 2006;17333,31
Mar 31 2006;17059,66
Mar 30 2006;17045,34
Mar 29 2006;16938,41
Mar 28 2006;16690,24
Mar 27 2006;16650,1
Mar 24 2006;16560,87
Mar 23 2006;16489,37
Mar 22 2006;16495,48
Mar 20 2006;16624,8
Mar 17 2006;16339,73
Mar 16 2006;16096,21
Mar 15 2006;16319,04
Mar 14 2006;16238,36
Mar 13 2006;16361,51
Mar 10 2006;16115,63
Mar 09 2006;16036,91
Mar 08 2006;15627,49
Mar 07 2006;15726,02
Mar 06 2006;15901,16
Mar 03 2006;15663,34
Mar 02 2006;15909,76
Mar 01 2006;15964,46
Feb 28 2006;16205,43
Feb 27 2006;16192,95
Feb 24 2006;16101,91
Feb 23 2006;16096,1
Feb 22 2006;15781,78
Feb 21 2006;15894,94
Feb 20 2006;15437,93
Feb 17 2006;15713,45
Feb 16 2006;16043,67
Feb 15 2006;15932,83
Feb 14 2006;16184,87
Feb 13 2006;15877,66
Feb 10 2006;16257,83
Feb 09 2006;16439,67
Feb 08 2006;16272,68
Feb 07 2006;16720,99
Feb 06 2006;16747,76
Feb 03 2006;16659,64
Feb 02 2006;16710,55
Feb 01 2006;16480,09
Jan 31 2006;16649,82
Jan 30 2006;16551,23
Jan 27 2006;16460,68
Jan 26 2006;15891,02
Jan 25 2006;15651
Jan 24 2006;15648,89
Jan 23 2006;15360,65
Jan 20 2006;15696,69
Jan 19 2006;15696,28
Jan 18 2006;15341,18
Jan 17 2006;15805,95
Jan 16 2006;16268,03
Jan 13 2006;16454,95
Jan 12 2006;16445,19
Jan 11 2006;16363,59
Jan 10 2006;16124,35
Jan 06 2006;16428,21
Jan 05 2006;16425,37
Jan 04 2006;16361,54
Dec 30 2005;16111,43
Dec 29 2005;16344,2
Dec 28 2005;16194,61
Dec 27 2005;15969,4
Dec 26 2005;16107,67
Dec 22 2005;15941,37
Dec 21 2005;15957,57
Dec 20 2005;15641,26
Dec 19 2005;15391,48
Dec 16 2005;15173,07
Dec 15 2005;15254,44
Dec 14 2005;15464,58
Dec 13 2005;15778,86
Dec 12 2005;15738,7
Dec 09 2005;15404,05
Dec 08 2005;15183,36
Dec 07 2005;15484,66
Dec 06 2005;15423,38
Dec 05 2005;15551,31
Dec 02 2005;15421,6
Dec 01 2005;15130,5
Nov 30 2005;14872,15
Nov 29 2005;14927,7
Nov 28 2005;14986,94
Nov 25 2005;14784,29
Nov 24 2005;14742,58
Nov 22 2005;14708,32
Nov 21 2005;14680,43
Nov 18 2005;14623,12
Nov 17 2005;14411,79
Nov 16 2005;14170,87
Nov 15 2005;14091,77
Nov 14 2005;14116,04
Nov 11 2005;14155,06
Nov 10 2005;14080,88
Nov 09 2005;14072,2
Nov 08 2005;14036,73
Nov 07 2005;14061,6
Nov 04 2005;14075,96
Nov 02 2005;13894,78
Nov 01 2005;13867,86
Oct 31 2005;13606,5
Oct 28 2005;13346,54
Oct 27 2005;13417,08
Oct 26 2005;13395,02
Oct 25 2005;13280,62
Oct 24 2005;13106,18
Oct 21 2005;13199,95
Oct 20 2005;13190,46
Oct 19 2005;13129,49
Oct 18 2005;13352,24
Oct 17 2005;13400,29
Oct 14 2005;13420,54
Oct 13 2005;13449,24
Oct 12 2005;13463,74
Oct 11 2005;13556,71
Oct 07 2005;13227,74
Oct 06 2005;13359,51
Oct 05 2005;13689,89
Oct 04 2005;13738,84
Oct 03 2005;13525,28
Sep 30 2005;13574,3
Sep 29 2005;13617,24
Sep 28 2005;13435,91
Sep 27 2005;13310,04
Sep 26 2005;13392,63
Sep 22 2005;13159,36
Sep 21 2005;13196,57
Sep 20 2005;13148,57
Sep 16 2005;12958,68
Sep 15 2005;12986,78
Sep 14 2005;12834,25
Sep 13 2005;12901,95
Sep 12 2005;12896,43
Sep 09 2005;12692,04
Sep 08 2005;12533,89
Sep 07 2005;12607,59
Sep 06 2005;12599,43
Sep 05 2005;12634,88
Sep 02 2005;12600
Sep 01 2005;12506,97
Aug 31 2005;12413,6
Aug 30 2005;12453,14
Aug 29 2005;12309,83
Aug 26 2005;12439,48
Aug 25 2005;12405,16
Aug 24 2005;12502,26
Aug 23 2005;12472,93
Aug 22 2005;12452,51
Aug 19 2005;12291,73
Aug 18 2005;12307,37
Aug 17 2005;12273,12
Aug 16 2005;12315,67
Aug 15 2005;12256,55
Aug 12 2005;12261,68
Aug 11 2005;12263,32
Aug 10 2005;12098,08
Aug 09 2005;11900,32
Aug 08 2005;11778,98
Aug 05 2005;11766,48
Aug 04 2005;11883,31
Aug 03 2005;11981,8
Aug 02 2005;11940,2
Aug 01 2005;11946,92
Jul 29 2005;11899,6
Jul 28 2005;11858,31
Jul 27 2005;11835,08
Jul 26 2005;11737,96
Jul 25 2005;11762,65
Jul 22 2005;11695,05
Jul 21 2005;11786,73
Jul 20 2005;11789,35
Jul 19 2005;11764,84
Jul 15 2005;11758,68
Jul 14 2005;11764,26
Jul 13 2005;11659,84
Jul 12 2005;11692,14
Jul 11 2005;11674,79
Jul 08 2005;11565,99
Jul 07 2005;11590,14
Jul 06 2005;11603,53
Jul 05 2005;11616,7
Jul 04 2005;11651,55
Jul 01 2005;11630,13
Jun 30 2005;11584,01
Jun 29 2005;11577,44
Jun 28 2005;11513,83
Jun 27 2005;11414,28
Jun 24 2005;11537,03
Jun 23 2005;11576,75
Jun 22 2005;11547,28
Jun 21 2005;11488,74
Jun 20 2005;11483,35
Jun 17 2005;11514,03
Jun 16 2005;11416,38
Jun 15 2005;11415,88
Jun 14 2005;11335,92
Jun 13 2005;11311,51
Jun 10 2005;11304,23
Jun 09 2005;11160,88
Jun 08 2005;11281,03
Jun 07 2005;11217,45
Jun 06 2005;11270,62
Jun 03 2005;11300,05
Jun 02 2005;11280,05
Jun 01 2005;11329,67
May 31 2005;11276,59
May 30 2005;11266,33
May 27 2005;11192,33
May 26 2005;11027,94
May 25 2005;11014,43
May 24 2005;11133,65
May 23 2005;11158,65
May 20 2005;11037,29
May 19 2005;11077,16
May 18 2005;10835,41
May 17 2005;10825,39
May 16 2005;10947,22
May 13 2005;11049,11
May 12 2005;11077,94
May 11 2005;11120,7
May 10 2005;11159,46
May 09 2005;11171,32
May 06 2005;11192,17
May 02 2005;11002,11
Apr 28 2005;11008,9
Apr 27 2005;11005,42
Apr 26 2005;11035,83
Apr 25 2005;11073,77
Apr 22 2005;11045,95
Apr 21 2005;10984,39
Apr 20 2005;11088,58
Apr 19 2005;11065,86
Apr 18 2005;10938,44
Apr 15 2005;11370,69
Apr 14 2005;11563,17
Apr 13 2005;11637,52
Apr 12 2005;11670,3
Apr 11 2005;11745,64
Apr 08 2005;11874,75
Apr 07 2005;11810,99
Apr 06 2005;11827,16
Apr 05 2005;11774,31
Apr 04 2005;11667,54
Apr 01 2005;11723,63
Mar 31 2005;11668,95
Mar 30 2005;11565,88
Mar 29 2005;11599,82
Mar 28 2005;11792,3
Mar 25 2005;11761,1
Mar 24 2005;11745,97
Mar 23 2005;11739,12
Mar 22 2005;11841,97
Mar 18 2005;11879,81
Mar 17 2005;11775,5
Mar 16 2005;11873,18
Mar 15 2005;11821,09
Mar 14 2005;11850,25
Mar 11 2005;11923,89
Mar 10 2005;11864,91
Mar 09 2005;11966,69
Mar 08 2005;11886,91
Mar 07 2005;11925,36
Mar 04 2005;11873,05
Mar 03 2005;11856,46
Mar 02 2005;11813,71
Mar 01 2005;11780,53
Feb 28 2005;11740,6
Feb 25 2005;11658,25
Feb 24 2005;11531,15
Feb 23 2005;11500,18
Feb 22 2005;11597,71
Feb 21 2005;11651,02
Feb 18 2005;11660,12
Feb 17 2005;11582,72
Feb 16 2005;11601,68
Feb 15 2005;11646,49
Feb 14 2005;11632,2
Feb 10 2005;11553,56
Feb 09 2005;11473,35
Feb 08 2005;11490,43
Feb 07 2005;11499,86
Feb 04 2005;11360,4
Feb 03 2005;11389,35
Feb 02 2005;11407,14
Feb 01 2005;11384,4
Jan 31 2005;11387,59
Jan 28 2005;11320,58
Jan 27 2005;11341,31
Jan 26 2005;11376,57
Jan 25 2005;11276,91
Jan 24 2005;11289,49
Jan 21 2005;11238,37
Jan 20 2005;11284,77
Jan 19 2005;11405,34
Jan 18 2005;11423,26
Jan 17 2005;11487,1
Jan 14 2005;11438,39
Jan 13 2005;11358,22
Jan 12 2005;11453,39
Jan 11 2005;11539,99
Jan 07 2005;11433,24
Jan 06 2005;11492,26
Jan 05 2005;11437,52
Jan 04 2005;11517,75
Dec 30 2004;11488,76
Dec 29 2004;11381,56
Dec 28 2004;11424,13
Dec 27 2004;11362,35
Dec 24 2004;11365,48
Dec 22 2004;11209,44
Dec 21 2004;11125,92
Dec 20 2004;11103,42
Dec 17 2004;11078,32
Dec 16 2004;10924,37
Dec 15 2004;10956,46
Dec 14 2004;10915,58
Dec 13 2004;10789,25
Dec 10 2004;10756,8
Dec 09 2004;10776,63
Dec 08 2004;10941,37
Dec 07 2004;10873,63
Dec 06 2004;10981,96
Dec 03 2004;11074,89
Dec 02 2004;10973,07
Dec 01 2004;10784,25
Nov 30 2004;10899,25
Nov 29 2004;10977,89
Nov 26 2004;10833,75
Nov 25 2004;10900,34
Nov 24 2004;10872,33
Nov 22 2004;10849,39
Nov 19 2004;11082,84
Nov 18 2004;11082,42
Nov 17 2004;11131,29
Nov 16 2004;11161,75
Nov 15 2004;11227,57
Nov 12 2004;11019,98
Nov 11 2004;10846,92
Nov 10 2004;10994,96
Nov 09 2004;10964,87
Nov 08 2004;10983,83
Nov 05 2004;11061,77
Nov 04 2004;10946,27
Nov 02 2004;10887,81
Nov 01 2004;10734,71
Oct 29 2004;10771,42
Oct 28 2004;10853,12
Oct 27 2004;10691,95
Oct 26 2004;10672,46
Oct 25 2004;10659,15
Oct 22 2004;10857,13
Oct 21 2004;10789,23
Oct 20 2004;10882,18
Oct 19 2004;11064,86
Oct 18 2004;10965,62
Oct 15 2004;10982,95
Oct 14 2004;11034,29
Oct 13 2004;11195,99
Oct 12 2004;11201,81
Oct 08 2004;11349,35
Oct 07 2004;11354,59
Oct 06 2004;11385,38
Oct 05 2004;11281,83
Oct 04 2004;11279,63
Oct 01 2004;10985,17
Sep 30 2004;10823,57
Sep 29 2004;10786,1
Sep 28 2004;10815,57
Sep 27 2004;10859,32
Sep 24 2004;10895,16
Sep 22 2004;11019,41
Sep 21 2004;11080,87
Sep 17 2004;11082,49
Sep 16 2004;11139,36
Sep 15 2004;11158,58
Sep 14 2004;11295,58
Sep 13 2004;11253,11
Sep 10 2004;11083,23
Sep 09 2004;11170,96
Sep 08 2004;11279,19
Sep 07 2004;11298,94
Sep 06 2004;11244,37
Sep 03 2004;11022,49
Sep 02 2004;11152,75
Sep 01 2004;11127,35
Aug 31 2004;11081,79
Aug 30 2004;11184,53
Aug 27 2004;11209,59
Aug 26 2004;11129,33
Aug 25 2004;11130,02
Aug 24 2004;10985,33
Aug 23 2004;10960,97
Aug 20 2004;10889,14
Aug 19 2004;10903,53
Aug 18 2004;10774,26
Aug 17 2004;10725,97
Aug 16 2004;10687,81
Aug 13 2004;10757,2
Aug 12 2004;11028,07
Aug 11 2004;11049,46
Aug 10 2004;10953,55
Aug 09 2004;10908,7
Aug 06 2004;10972,57
Aug 05 2004;11060,89
Aug 04 2004;11010,02
Aug 03 2004;11140,57
Aug 02 2004;11222,24
Jul 30 2004;11325,78
Jul 29 2004;11116,84
Jul 28 2004;11204,37
Jul 27 2004;11031,54
Jul 26 2004;11159,55
Jul 23 2004;11187,33
Jul 22 2004;11285,04
Jul 21 2004;11433,86
Jul 20 2004;11258,37
Jul 16 2004;11436
Jul 15 2004;11409,14
Jul 14 2004;11356,65
Jul 13 2004;11608,62
Jul 12 2004;11582,28
Jul 09 2004;11423,53
Jul 08 2004;11322,23
Jul 07 2004;11384,86
Jul 06 2004;11475,27
Jul 05 2004;11541,71
Jul 02 2004;11721,49
Jul 01 2004;11896,01
Jun 30 2004;11858,87
Jun 29 2004;11860,81
Jun 28 2004;11884,06
Jun 25 2004;11780,4
Jun 24 2004;11744,15
Jun 23 2004;11580,56
Jun 22 2004;11581,27
Jun 21 2004;11600,16
Jun 18 2004;11382,08
Jun 17 2004;11607,9
Jun 16 2004;11641,72
Jun 15 2004;11387,7
Jun 14 2004;11491,66
Jun 11 2004;11526,82
Jun 10 2004;11575,97
Jun 09 2004;11449,74
Jun 08 2004;11521,93
Jun 07 2004;11439,92
Jun 04 2004;11128,05
Jun 03 2004;11027,05
Jun 02 2004;11242,34
Jun 01 2004;11296,76
May 31 2004;11236,37
May 28 2004;11309,57
May 27 2004;11166,03
May 26 2004;11152,09
May 25 2004;10962,93
May 24 2004;11101,64
May 21 2004;11070,25
May 20 2004;10862,04
May 19 2004;10967,74
May 18 2004;10711,09
May 17 2004;10505,05
May 14 2004;10849,63
May 13 2004;10825,1
May 12 2004;11153,58
May 11 2004;10907,18
May 10 2004;10884,7
May 07 2004;11438,82
May 06 2004;11571,34
Apr 30 2004;11761,79
Apr 28 2004;12004,29
Apr 27 2004;12044,88
Apr 26 2004;12163,89
Apr 23 2004;12120,66
Apr 22 2004;11980,1
Apr 21 2004;11944,3
Apr 20 2004;11952,26
Apr 19 2004;11764,21
Apr 16 2004;11824,56
Apr 15 2004;11800,4
Apr 14 2004;12098,18
Apr 13 2004;12127,82
Apr 12 2004;12042,7
Apr 09 2004;11897,51
Apr 08 2004;12092,59
Apr 07 2004;12019,62
Apr 06 2004;12079,7
Apr 05 2004;11958,32
Apr 02 2004;11815,95
Apr 01 2004;11683,42
Mar 31 2004;11715,39
Mar 30 2004;11693,68
Mar 29 2004;11718,24
Mar 26 2004;11770,65
Mar 25 2004;11530,91
Mar 24 2004;11364,99
Mar 23 2004;11281,09
Mar 22 2004;11318,51
Mar 19 2004;11418,51
Mar 18 2004;11484,28
Mar 17 2004;11436,86
Mar 16 2004;11242,29
Mar 15 2004;11317,9
Mar 12 2004;11162,75
Mar 11 2004;11297,04
Mar 10 2004;11433,24
Mar 09 2004;11532,04
Mar 08 2004;11502,86
Mar 05 2004;11537,29
Mar 04 2004;11401,79
Mar 03 2004;11351,92
Mar 02 2004;11361,51
Mar 01 2004;11271,12
Feb 27 2004;11041,92
Feb 26 2004;10815,29
Feb 25 2004;10658,73
Feb 24 2004;10644,13
Feb 23 2004;10868,96
Feb 20 2004;10720,69
Feb 19 2004;10753,8
Feb 18 2004;10676,81
Feb 17 2004;10701,13
Feb 16 2004;10548,72
Feb 13 2004;10557,69
Feb 12 2004;10459,26
Feb 10 2004;10365,4
Feb 09 2004;10402,61
Feb 06 2004;10460,92
Feb 05 2004;10464,6
Feb 04 2004;10447,25
Feb 03 2004;10641,92
Feb 02 2004;10776,73
Jan 30 2004;10783,61
Jan 29 2004;10779,44
Jan 28 2004;10852,47
Jan 27 2004;10928,03
Jan 26 2004;10972,6
